gid,role,role_score,cluster_id,priority_score,evidence,rule_id,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,hub,authority,pass_through,retained_kzt,unseen_inflow_kzt,n_seed_payers,truncated_by_depth,terminal_status,terminal_p,hold_days_median,fast_out_share,max_same_day_payers,max_same_day_one_payer_tx,flag_fast_transit,flag_sync_collection,flag_structuring,timing_score,downstream_nodes,component_size,is_articulation
100000008314203100,transit,0.55,40,0.3857,"seed: отдаёт 327 тыс. KZT на 2 получателей; входящие извне выборки не видны, роль по исходящему профилю | дробление: 4 перевода от одного плательщика за день","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,2,2,382076.0,327000.0,10,13,0.000502990862402695,0.0,4.05519e-05,1.0094e-06,0.8558506684533967,55076.0,0.0,2,False,observed_forwarder,0.0,1.0,0.48623853211009177,1,4,False,False,True,1.0,5,1877,False
100000008418835100,transit,0.55,14,0.3901,"seed: отдаёт 186 тыс. KZT на 4 получателей; входящие извне выборки не видны, роль по исходящему профилю | сквозной транзит за 0 дн. (85% суммы); дробление: 11 переводов от одного плательщика за день","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,1,4,1372000.0,186179.0,67,6,0.0005285862410602071,0.0003166386685165656,0.0001284789,0.0,0.13569897959183674,1185821.0,0.0,1,False,observed_forwarder,0.0,0.0,0.8549782735969148,1,11,True,False,True,1.0,1598,1877,True
100000008513251100,peripheral,0.3,-1,0.0216,"0 входящих и 0 исходящих переводов в выгрузке: seed без рёбер, переводы либо ниже порога 5 000 KZT, либо вне банка — роль не определяется",R0.peripheral: нет рёбер в выгрузке,0,True,0,0,0.0,0.0,0,0,0.0002855692942172902,0.0,-0.0,-0.0,,0.0,0.0,0,False,no_edges,,,,0,0,False,False,False,0.0,0,1,False
100000008516839100,terminal,0.9,18,0.3465,"получил 155 тыс. KZT, 4 перевода от 3 плательщиков, из них seed: 1; исходящих переводов 0, они проверены обходом на колене 0","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",0,True,3,0,155000.0,0.0,4,0,0.0010695838614429936,0.0,-0.0,0.0,0.0,155000.0,0.0,1,False,observed_sink,1.0,,,2,1,False,False,False,0.5,0,1877,True
100000008522127100,transit,0.55,62,0.1307,"seed: отдаёт 145 тыс. KZT на 1 получателя; входящие извне выборки не видны, роль по исходящему профилю","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,0,1,0.0,145000.0,0,3,0.0002855692942172902,0.0,0.0,-0.0,,0.0,145000.0,0,False,observed_forwarder,0.0,,,0,0,False,False,False,0.0,337,1877,False
100000008571433100,transit,0.55,52,0.3366,"seed: отдаёт 1.4 млн KZT на 2 получателей; входящие извне выборки не видны, роль по исходящему профилю | сквозной транзит за 1 дн. (74% суммы)","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,2,2,350000.0,1434000.0,2,3,0.0016264807087207852,9.90734256935437e-07,0.0,0.0,4.097142857142857,0.0,1084000.0,0,False,observed_forwarder,0.0,1.0,0.7419804741980475,1,1,True,False,False,0.7419804741980475,4,5,True
100000008575624100,transit,0.55,49,0.1175,"seed: отдаёт 90 тыс. KZT на 3 получателей; входящие извне выборки не видны, роль по исходящему профилю","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,0,3,0.0,89500.0,0,5,0.0002855692942172902,0.0,0.0,-0.0,,0.0,89500.0,0,False,observed_forwarder,0.0,,,0,0,False,False,False,0.0,5,6,False
100000008601794100,transit,0.55,55,0.294,"seed: отдаёт 871 тыс. KZT на 1 получателя; входящие извне выборки не видны, роль по исходящему профилю","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,2,1,494400.0,871400.0,8,13,0.0023677797580180984,3.962937027741748e-07,0.0,0.0,1.7625404530744337,0.0,377000.0,0,False,observed_forwarder,0.0,0.0,0.23112233187973377,1,1,False,False,False,0.0,3,4,False
100000008637537100,transit,0.55,40,0.4118,"seed: отдаёт 2.4 млн KZT на 3 получателей; входящие извне выборки не видны, роль по исходящему профилю | сквозной транзит за 1 дн. (100% суммы); дробление: 3 перевода от одного плательщика за день","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,3,3,619890.0,2351495.0,22,30,0.000828733153434527,7.75353843868499e-05,7.634e-07,9.4506e-05,3.793406894771653,0.0,1731605.0,2,False,observed_forwarder,0.0,1.0,1.0,2,3,True,False,True,1.0,5,1877,True
100000008650785100,transit,0.55,3,0.2958,"seed: отдаёт 120 тыс. KZT на 2 получателей; входящие извне выборки не видны, роль по исходящему профилю","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,2,2,92000.0,120120.0,2,2,0.0006125210138081797,2.242361868197206e-05,0.0,8.7e-09,1.3056521739130436,0.0,28120.0,1,False,observed_forwarder,0.0,2.5,0.5829170829170829,1,1,False,False,False,0.0,3,1877,True
100000008654653100,transit,0.55,3,0.1054,"seed: отдаёт 54 тыс. KZT на 1 получателя; входящие извне выборки не видны, роль по исходящему профилю","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,0,1,0.0,54000.0,0,1,0.0002855692942172902,0.0,1.14e-08,-0.0,,0.0,54000.0,0,False,observed_forwarder,0.0,,,0,0,False,False,False,0.0,1,1877,False
100000008659445100,transit,0.55,43,0.3282,"seed: отдаёт 875 тыс. KZT на 4 получателей; входящие извне выборки не видны, роль по исходящему профилю","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,3,4,138490.0,875150.0,7,18,0.0024238038911821155,9.90734256935437e-07,0.0,0.0,6.319228825185934,0.0,736660.0,0,False,observed_forwarder,0.0,2.5,0.5178540821573444,2,1,False,False,False,0.5,5,6,False
100000008669037100,peripheral,0.3,-1,0.0216,"0 входящих и 0 исходящих переводов в выгрузке: seed без рёбер, переводы либо ниже порога 5 000 KZT, либо вне банка — роль не определяется",R0.peripheral: нет рёбер в выгрузке,0,True,0,0,0.0,0.0,0,0,0.0002855692942172902,0.0,-0.0,-0.0,,0.0,0.0,0,False,no_edges,,,,0,0,False,False,False,0.0,0,1,False
100000008673001100,terminal,0.9,18,0.2407,"получил 80 тыс. KZT, 1 перевод от 1 плательщика, из них seed: 1; исходящих переводов 0, они проверены обходом на колене 0","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",0,True,1,0,80000.0,0.0,1,0,0.0004689783107025104,0.0,-0.0,0.0,0.0,80000.0,0.0,1,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000008680731100,distributor,1.0,11,0.1851,"веер на 27 получателей, 28 переводов на 1.5 млн KZT; seed — входящие извне выборки не видны",R1.distributor: out_deg >= 11,0,True,0,27,0.0,1464354.0,0,28,0.0002855692942172902,0.0,0.0005419654,-0.0,,0.0,1464354.0,0,False,observed_forwarder,0.0,,,0,0,False,False,False,0.0,93,1877,True
100000008701222100,peripheral,0.3,-1,0.0216,"0 входящих и 0 исходящих переводов в выгрузке: seed без рёбер, переводы либо ниже порога 5 000 KZT, либо вне банка — роль не определяется",R0.peripheral: нет рёбер в выгрузке,0,True,0,0,0.0,0.0,0,0,0.0002855692942172902,0.0,-0.0,-0.0,,0.0,0.0,0,False,no_edges,,,,0,0,False,False,False,0.0,0,1,False
100000008738325100,transit,0.55,18,0.2244,"seed: отдаёт 54 тыс. KZT на 1 получателя; входящие извне выборки не видны, роль по исходящему профилю","R3c.transit: seed — роль по исходящему профилю, входящие извне не видны",0,True,1,1,36550.0,54000.0,1,1,0.0005285862410602071,1.981468513870874e-07,1.2465e-06,0.0,1.4774281805745555,0.0,17450.0,1,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,1,1877,True
100000003134937100,terminal,0.65,3,0.2687,"получил 10 тыс. KZT, 1 перевод от 1 плательщика, из них seed: 1; исходящих переводов 0, они проверены обходом на колене 1; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",1,False,1,0,10286.0,0.0,1,0,0.00028667522491586535,0.0,-0.0,0.0002952416,0.0,10286.0,0.0,1,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000005074393100,transit,0.6,10,0.6968,отдал 686 тыс. KZT на 6 получателей при поступлениях 563 тыс. KZT: 122 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",1,False,4,6,563026.0,685500.0,5,10,0.0010600834163353916,0.00021697080226886072,2.6167e-06,0.0007322919,1.2175281425724567,0.0,122474.0,1,False,observed_forwarder,0.0,3.5,0.06637490882567469,1,1,False,False,False,0.0,9,1877,True
100000001924185100,terminal,0.9,9,0.6047,"получил 151 тыс. KZT, 2 перевода от 2 плательщиков, из них seed: 2; исходящих переводов 0, они проверены обходом на колене 1","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",1,False,2,0,151000.0,0.0,2,0,0.00031021987602786454,0.0,-0.0,0.0005839676,0.0,151000.0,0.0,2,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000004070318100,distributor,0.864,1,0.7399,"веер на 19 получателей, 37 переводов на 552 тыс. KZT; отдал на 345 тыс. KZT больше, чем получил в выборке",R1.distributor: out_deg >= 11,1,False,4,19,207246.55,551860.0,6,37,0.0003141223476175547,0.0020732651297362425,0.0049772182,0.0066553035,2.662818753798314,0.0,344613.45,1,False,observed_forwarder,0.0,1.0,0.5405972529264669,2,2,False,False,False,0.5,1595,1877,True
100000005807278100,terminal,0.65,46,0.2698,"получил 8 тыс. KZT, 1 перевод от 1 плательщика, из них seed: 1; исходящих переводов 0, они проверены обходом на колене 1; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",1,False,1,0,8385.0,0.0,1,0,0.00029295533223776195,0.0,-0.0,0.0,0.0,8385.0,0.0,1,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,6,False
